order_id,store_jid,product,quantity,time_to_delivery,final_state,origin_warehouse,ETA,current_tick
101000075,store1_test@localhost,D,10,9.408000000000015,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000076,store1_test@localhost,A,20,9.408000000000015,delivered,warehouse1_test@localhost,5.295999999999999,137.41899999999995
101000081,store1_test@localhost,A,9,6.838000000000022,delivered,warehouse1_test@localhost,10.591999999999999,142.71499999999997
101000082,store1_test@localhost,A,17,10.592000000000041,delivered,warehouse1_test@localhost,5.295999999999999,148.011
101000083,store1_test@localhost,B,18,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,148.011
101000084,store1_test@localhost,A,3,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,165.419
101000085,store1_test@localhost,C,11,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,170.71500000000003
101000086,store1_test@localhost,C,11,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,170.71500000000003
101000094,store1_test@localhost,C,3,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000093,store1_test@localhost,A,10,5.419000000000011,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000089,store1_test@localhost,A,3,8.123000000000019,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000088,store1_test@localhost,C,9,12.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000090,store1_test@localhost,A,17,8.123000000000019,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000087,store1_test@localhost,D,4,12.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000091,store1_test@localhost,C,2,6.704000000000008,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000092,store1_test@localhost,D,3,6.704000000000008,delivered,warehouse1_test@localhost,5.295999999999999,177.41900000000004
101000098,store1_test@localhost,C,1,6.715000000000032,delivered,warehouse1_test@localhost,10.591999999999999,182.71500000000006
101000095,store1_test@localhost,B,15,14.96100000000007,delivered,warehouse1_test@localhost,10.591999999999999,190.8380000000001
101000096,store1_test@localhost,A,15,14.96100000000007,delivered,warehouse1_test@localhost,10.591999999999999,190.8380000000001
101000100,store1_test@localhost,A,20,13.419000000000068,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000101,store1_test@localhost,C,10,9.542000000000058,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000102,store1_test@localhost,A,2,9.542000000000058,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000104,store1_test@localhost,A,5,6.838000000000051,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000105,store1_test@localhost,D,3,6.838000000000051,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000106,store1_test@localhost,D,3,5.41900000000004,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000107,store1_test@localhost,B,5,4.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,190.8380000000001
101000108,store1_test@localhost,A,15,2.8380000000000223,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000109,store1_test@localhost,A,8,2.8380000000000223,delivered,warehouse1_test@localhost,1.419,190.8380000000001
101000099,store1_test@localhost,B,9,20.000000000000085,delivered,warehouse1_test@localhost,5.295999999999999,197.41900000000012
101000103,store1_test@localhost,C,7,16.123000000000076,delivered,warehouse1_test@localhost,1.419,198.83800000000014
101000110,store1_test@localhost,A,16,9.41900000000004,delivered,warehouse1_test@localhost,5.295999999999999,198.83800000000014
101000116,store1_test@localhost,B,13,8.000000000000028,delivered,warehouse1_test@localhost,5.295999999999999,205.41900000000015
101000111,store1_test@localhost,D,11,17.419000000000068,delivered,warehouse1_test@localhost,5.295999999999999,206.83800000000016
101000118,store1_test@localhost,D,3,2.8380000000000223,delivered,warehouse1_test@localhost,5.295999999999999,206.83800000000016
101000097,store1_test@localhost,C,17,39.04700000000017,delivered,warehouse1_test@localhost,10.591999999999999,215.0470000000002
101000112,store1_test@localhost,D,5,24.20900000000009,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000113,store1_test@localhost,A,4,24.20900000000009,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000114,store1_test@localhost,D,16,23.047000000000082,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000115,store1_test@localhost,A,18,19.047000000000082,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000117,store1_test@localhost,D,1,16.20900000000006,delivered,warehouse1_test@localhost,1.419,215.0470000000002
101000120,store1_test@localhost,C,1,8.209000000000032,delivered,warehouse1_test@localhost,1.419,215.0470000000002
101000119,store1_test@localhost,A,14,9.628000000000043,delivered,warehouse1_test@localhost,5.295999999999999,215.0470000000002
101000124,store1_test@localhost,A,12,1.4190000000000111,delivered,warehouse1_test@localhost,1.419,221.4190000000002
101000121,store1_test@localhost,B,2,6.372000000000014,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000123,store1_test@localhost,D,9,1.4190000000000111,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000122,store1_test@localhost,D,20,6.372000000000014,delivered,warehouse1_test@localhost,5.295999999999999,221.4190000000002
101000131,store1_test@localhost,B,16,1.4190000000000111,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000130,store1_test@localhost,C,15,2.8089999999999975,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000129,store1_test@localhost,D,5,2.8089999999999975,delivered,warehouse1_test@localhost,1.419,229.4190000000002
101000134,store1_test@localhost,C,3,7.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000135,store1_test@localhost,C,5,7.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000136,store1_test@localhost,D,13,5.296000000000021,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000126,store1_test@localhost,A,16,15.877000000000038,delivered,warehouse1_test@localhost,5.295999999999999,237.29600000000025
101000125,store1_test@localhost,A,4,18.71500000000006,delivered,warehouse1_test@localhost,6.715,238.71500000000026
101000127,store1_test@localhost,D,12,14.71500000000006,delivered,warehouse1_test@localhost,5.295999999999999,238.71500000000026
101000138,store1_test@localhost,B,3,6.715000000000032,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000137,store1_test@localhost,D,8,8.134000000000043,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000140,store1_test@localhost,B,7,5.296000000000021,delivered,warehouse1_test@localhost,1.419,244.01100000000028
101000133,store1_test@localhost,B,17,16.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000128,store1_test@localhost,C,20,20.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000132,store1_test@localhost,A,3,16.01100000000008,delivered,warehouse1_test@localhost,5.295999999999999,244.01100000000028
101000141,store1_test@localhost,B,12,6.827000000000027,delivered,warehouse1_test@localhost,5.295999999999999,249.4190000000003
101000139,store1_test@localhost,C,10,10.704000000000036,delivered,warehouse1_test@localhost,5.295999999999999,249.4190000000003
101000142,store1_test@localhost,D,4,13.407999999999987,delivered,warehouse1_test@localhost,5.295999999999999,257.41900000000027
101000144,store1_test@localhost,B,19,9.530999999999977,delivered,warehouse1_test@localhost,5.295999999999999,257.41900000000027
101000146,store1_test@localhost,A,12,5.418999999999983,delivered,warehouse1_test@localhost,5.295999999999999,257.41900000000027
101000143,store1_test@localhost,A,4,13.407999999999987,delivered,warehouse1_test@localhost,5.295999999999999,257.41900000000027
101000145,store1_test@localhost,A,7,7.999999999999972,delivered,warehouse1_test@localhost,5.295999999999999,257.41900000000027
101000149,store1_test@localhost,D,3,9.418999999999983,delivered,warehouse1_test@localhost,10.591999999999999,265.41900000000027
101000151,store1_test@localhost,A,13,8.0,delivered,warehouse1_test@localhost,5.295999999999999,265.41900000000027
101000148,store1_test@localhost,B,2,10.960999999999956,delivered,warehouse1_test@localhost,10.591999999999999,266.83800000000025
101000153,store1_test@localhost,C,2,2.960999999999956,delivered,warehouse1_test@localhost,1.419,266.83800000000025
101000147,store1_test@localhost,D,5,17.541999999999916,delivered,warehouse1_test@localhost,10.591999999999999,273.4190000000002
101000152,store1_test@localhost,C,1,9.541999999999916,delivered,warehouse1_test@localhost,5.295999999999999,273.4190000000002
101000154,store1_test@localhost,D,1,9.418999999999926,delivered,warehouse1_test@localhost,1.419,273.4190000000002
101000157,store1_test@localhost,B,2,5.418999999999983,delivered,warehouse1_test@localhost,1.419,273.4190000000002
101000156,store1_test@localhost,A,4,7.999999999999943,delivered,warehouse1_test@localhost,1.419,273.4190000000002
101000150,store1_test@localhost,C,18,17.418999999999926,delivered,warehouse1_test@localhost,10.591999999999999,273.4190000000002
101000155,store1_test@localhost,B,10,7.999999999999943,delivered,warehouse1_test@localhost,5.295999999999999,273.4190000000002
101000159,store1_test@localhost,B,7,6.837999999999965,delivered,warehouse1_test@localhost,10.591999999999999,278.7150000000002
101000160,store1_test@localhost,B,7,6.714999999999975,delivered,warehouse1_test@localhost,10.591999999999999,278.7150000000002
101000161,store1_test@localhost,D,1,12.010999999999967,delivered,warehouse1_test@localhost,10.591999999999999,284.0110000000002
101000162,store1_test@localhost,B,6,10.591999999999985,delivered,warehouse1_test@localhost,5.295999999999999,284.0110000000002
101000165,store1_test@localhost,B,9,2.8379999999999654,delivered,warehouse1_test@localhost,5.295999999999999,285.4300000000002
101000158,store1_test@localhost,C,2,13.55299999999994,delivered,warehouse1_test@localhost,10.591999999999999,285.4300000000002
101000163,store1_test@localhost,C,17,12.010999999999967,delivered,warehouse1_test@localhost,5.295999999999999,285.4300000000002
101000164,store1_test@localhost,C,20,6.714999999999975,delivered,warehouse1_test@localhost,1.419,285.4300000000002
101000166,store1_test@localhost,A,4,2.8379999999999654,delivered,warehouse1_test@localhost,1.419,285.4300000000002
101000167,store1_test@localhost,B,5,6.714999999999975,delivered,warehouse1_test@localhost,5.295999999999999,290.72600000000017
101000168,store1_test@localhost,D,5,6.714999999999975,delivered,warehouse1_test@localhost,5.295999999999999,290.72600000000017
101000169,store1_test@localhost,B,2,11.988999999999976,delivered,warehouse1_test@localhost,5.295999999999999,297.41900000000015
