timestamp_real,timestamp_sim,sender,receiver,message_type,performative,body_preview,metadata
2025-11-19 23:43:05.599,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000034, ""product"": ""B"", ""quantity"": 5, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:05.600,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000034, ""product"": ""B"", ""quantity"": 5, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:05.622,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000034, ""can_fit"": false, ""delivery_time"": 131.33999999999997, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:05.632,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000034, ""can_fit"": false, ""delivery_time"": 74.965, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:05.636,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000034, ""can_fit"": true, ""delivery_time"": 6.89, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 23:43:06.607,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000034, ""confirmed"": true}",
2025-11-19 23:43:06.607,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000034, ""confirmed"": false}",
2025-11-19 23:43:06.608,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000034, ""confirmed"": false}",
2025-11-19 23:43:11.674,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 5.062, ""vehicles"": [""vehiclee1""]}",
2025-11-19 23:43:11.674,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 5.062, ""vehicles"": [""vehiclee1""]}",
2025-11-19 23:43:11.675,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 5.062, ""vehicles"": [""vehiclee1""]}",
2025-11-19 23:43:11.675,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 5.062, ""vehicles"": [""vehiclee1""]}",
2025-11-19 23:43:11.675,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 5.062, ""vehicles"": [""vehiclee1""]}",
2025-11-19 23:43:11.676,,vehiclee1@localhost,storee1_test@localhost,Notify,vehicle-delivery,"{""orderid"": 101000018, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""completed"", ""location"": 24, ""...",
2025-11-19 23:43:11.676,,vehiclee1@localhost,storee1_test@localhost,Notify,vehicle-delivery,"{""orderid"": 101000006, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""completed"", ""location"": 24, ""...",
2025-11-19 23:43:11.677,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 24, ""next_node"": 17, ""t...",
2025-11-19 23:43:11.679,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 17, ""next_node"": 25, ""t...",
2025-11-19 23:43:11.681,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 17, ""next_node"": 25, ""t...",
2025-11-19 23:43:15.589,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,16 D,
2025-11-19 23:43:15.589,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,16 D,
2025-11-19 23:43:15.590,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,16 D,
2025-11-19 23:43:15.590,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,16 D,
2025-11-19 23:43:15.592,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,16 D,
2025-11-19 23:43:15.593,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,16 D,
2025-11-19 23:43:15.593,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:15.594,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:15.594,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:15.594,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:15.595,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:15.595,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:15.596,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""D"", ""quantity"": 16, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:15.596,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""D"", ""quantity"": 16, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:15.596,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""D"", ""quantity"": 16, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:15.600,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": true, ""delivery_time"": 5.062, ""vehicle_id"": ""vehiclee1@localhost""}",
2025-11-19 23:43:15.613,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": false, ""delivery_time"": 73.795, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:15.635,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": false, ""delivery_time"": 127.59699999999998, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:16.604,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": true}",
2025-11-19 23:43:16.605,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": false}",
2025-11-19 23:43:16.605,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": false}",
2025-11-19 23:43:18.531,,warehousee2_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,73 D,
2025-11-19 23:43:18.532,,warehousee2_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,73 D,
2025-11-19 23:43:18.532,,supplierr1_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,73 D,
2025-11-19 23:43:18.533,,supplierr2_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,73 D,
2025-11-19 23:43:18.535,,warehousee2_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-confirm,73 D,
2025-11-19 23:43:18.536,,warehousee2_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-deny,73 D,
2025-11-19 23:43:18.536,,supplierr2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:18.537,,vehiclee1@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:18.537,,supplierr2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:18.537,,vehiclee2@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:18.538,,supplierr2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:18.538,,vehiclee3@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:18.538,,supplierr2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""202000009"", ""product"": ""D"", ""quantity"": 73, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:43:18.539,,supplierr2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""202000009"", ""product"": ""D"", ""quantity"": 73, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:43:18.539,,supplierr2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""202000009"", ""product"": ""D"", ""quantity"": 73, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 23:43:18.543,,vehiclee1@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000009"", ""can_fit"": false, ""delivery_time"": 123.24399999999999, ""vehicle_id"": ""vehic...",
2025-11-19 23:43:18.549,,vehiclee2@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000009"", ""can_fit"": false, ""delivery_time"": 73.06, ""vehicle_id"": ""vehiclee2@localhos...",
2025-11-19 23:43:18.552,,vehiclee3@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000009"", ""can_fit"": false, ""delivery_time"": 127.51999999999998, ""vehicle_id"": ""vehic...",
2025-11-19 23:43:20.584,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,8 D,
2025-11-19 23:43:20.584,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,8 D,
2025-11-19 23:43:20.585,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,3 B,
2025-11-19 23:43:20.585,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,3 B,
2025-11-19 23:43:20.586,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,8 D,
2025-11-19 23:43:20.587,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,8 D,
2025-11-19 23:43:20.587,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 B,
2025-11-19 23:43:20.588,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 B,
2025-11-19 23:43:20.590,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,8 D,
2025-11-19 23:43:20.591,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,3 B,
2025-11-19 23:43:20.591,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,8 D,
2025-11-19 23:43:20.592,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,3 B,
2025-11-19 23:43:20.592,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:20.592,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:20.593,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.594,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.594,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:20.594,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:20.595,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.595,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.595,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:20.596,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:20.596,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.596,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:20.597,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 8, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.597,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 8, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.597,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 8, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.598,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000035, ""product"": ""B"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.598,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000035, ""product"": ""B"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.598,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000035, ""product"": ""B"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:20.603,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": true, ""delivery_time"": 12.445, ""vehicle_id"": ""vehiclee1@localhost""...",
2025-11-19 23:43:20.614,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": false, ""delivery_time"": 73.795, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:20.636,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": false, ""delivery_time"": 127.59699999999998, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:20.658,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000035, ""can_fit"": false, ""delivery_time"": 126.27799999999998, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:20.669,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000035, ""can_fit"": false, ""delivery_time"": 74.965, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:20.673,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000035, ""can_fit"": true, ""delivery_time"": 6.89, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 23:43:21.600,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": true}",
2025-11-19 23:43:21.600,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": false}",
2025-11-19 23:43:21.601,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": false}",
2025-11-19 23:43:21.601,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000035, ""confirmed"": true}",
2025-11-19 23:43:21.601,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000035, ""confirmed"": false}",
2025-11-19 23:43:21.602,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000035, ""confirmed"": false}",
2025-11-19 23:43:21.661,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 5.875999999999999, ""data"": {""edges"": [{""node1"": 18, ""node2"": 19, ""weight...",
2025-11-19 23:43:21.661,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 5.875999999999999, ""data"": {""edges"": [{""node1"": 18, ""node2"": 19, ""weight...",
2025-11-19 23:43:21.662,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 5.875999999999999, ""data"": {""edges"": [{""node1"": 18, ""node2"": 19, ""weight...",
2025-11-19 23:43:21.662,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 5.875999999999999, ""data"": {""edges"": [{""node1"": 18, ""node2"": 19, ""weight...",
2025-11-19 23:43:21.662,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 5.875999999999999, ""data"": {""edges"": [{""node1"": 18, ""node2"": 19, ""weight...",
2025-11-19 23:43:21.664,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 18, ""next_node"": 17, ""t...",
2025-11-19 23:43:21.667,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 17, ""next_node"": 25, ""t...",
2025-11-19 23:43:21.669,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 17, ""next_node"": 25, ""t...",
2025-11-19 23:43:25.588,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,10 C,
2025-11-19 23:43:25.589,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,10 C,
2025-11-19 23:43:25.589,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,18 C,
2025-11-19 23:43:25.589,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,18 C,
2025-11-19 23:43:25.591,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,10 C,
2025-11-19 23:43:25.591,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,10 C,
2025-11-19 23:43:25.592,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,18 C,
2025-11-19 23:43:25.592,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,18 C,
2025-11-19 23:43:25.595,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,10 C,
2025-11-19 23:43:25.595,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,18 C,
2025-11-19 23:43:25.596,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,10 C,
2025-11-19 23:43:25.596,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,18 C,
2025-11-19 23:43:25.597,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:25.597,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:25.598,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.598,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.599,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:25.599,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:25.599,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.600,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.600,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:25.600,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:25.601,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.601,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:25.601,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000022, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.602,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000022, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.602,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000022, ""product"": ""C"", ""quantity"": 10, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.603,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000036, ""product"": ""C"", ""quantity"": 18, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.603,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000036, ""product"": ""C"", ""quantity"": 18, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.603,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000036, ""product"": ""C"", ""quantity"": 18, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 23:43:25.607,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000022, ""can_fit"": true, ""delivery_time"": 12.445, ""vehicle_id"": ""vehiclee1@localhost""...",
2025-11-19 23:43:25.619,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000022, ""can_fit"": false, ""delivery_time"": 73.795, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:25.641,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000022, ""can_fit"": false, ""delivery_time"": 127.59699999999998, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:25.666,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000036, ""can_fit"": false, ""delivery_time"": 138.72299999999998, ""vehicle_id"": ""vehicle...",
2025-11-19 23:43:25.676,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000036, ""can_fit"": false, ""delivery_time"": 74.965, ""vehicle_id"": ""vehiclee2@localhost...",
2025-11-19 23:43:25.680,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000036, ""can_fit"": true, ""delivery_time"": 6.89, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 23:43:26.604,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000022, ""confirmed"": true}",
2025-11-19 23:43:26.605,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000022, ""confirmed"": false}",
2025-11-19 23:43:26.605,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000022, ""confirmed"": false}",
2025-11-19 23:43:26.606,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000036, ""confirmed"": true}",
2025-11-19 23:43:26.606,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000036, ""confirmed"": false}",
2025-11-19 23:43:26.606,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000036, ""confirmed"": false}",
2025-11-19 23:43:30.576,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,6 A,
2025-11-19 23:43:30.576,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,6 A,
2025-11-19 23:43:30.578,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,6 A,
2025-11-19 23:43:30.578,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,6 A,
2025-11-19 23:43:30.580,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,6 A,
2025-11-19 23:43:30.580,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,6 A,
2025-11-19 23:43:30.580,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 23:43:30.581,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:30.582,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 23:43:30.582,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:30.582,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 23:43:30.583,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 23:43:30.583,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000037, ""product"": ""A"", ""quantity"": 6, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:30.583,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000037, ""product"": ""A"", ""quantity"": 6, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 23:43:30.584,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000037, ""product"": ""A"", ""quantity"": 6, ""sender"": ""warehousee2_test@localhost"", ""recei...",
