timestamp_real,timestamp_sim,sender,receiver,message_type,performative,body_preview,metadata
2025-11-19 22:23:18.050,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000019, ""can_fit"": false, ""delivery_time"": 14.086000000000002, ""vehicle_id"": ""vehicle...",
2025-11-19 22:23:19.028,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000019, ""confirmed"": true}",
2025-11-19 22:23:19.028,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000019, ""confirmed"": false}",
2025-11-19 22:23:19.028,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000019, ""confirmed"": false}",
2025-11-19 22:23:19.257,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.745, ""vehicles"": [""vehiclee2""]}",
2025-11-19 22:23:19.257,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.745, ""vehicles"": [""vehiclee2""]}",
2025-11-19 22:23:19.258,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.745, ""vehicles"": [""vehiclee2""]}",
2025-11-19 22:23:19.258,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.745, ""vehicles"": [""vehiclee2""]}",
2025-11-19 22:23:19.258,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.745, ""vehicles"": [""vehiclee2""]}",
2025-11-19 22:23:19.260,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 6, ""next_node"": 11, ""ti...",
2025-11-19 22:23:19.261,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 7, ""next_node"": 2, ""tim...",
2025-11-19 22:23:19.263,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 7, ""next_node"": 11, ""ti...",
2025-11-19 22:23:23.025,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:23:23.026,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:23:23.026,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,20 A,
2025-11-19 22:23:23.026,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,20 A,
2025-11-19 22:23:23.027,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:23:23.027,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:23:23.028,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,20 A,
2025-11-19 22:23:23.028,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,20 A,
2025-11-19 22:23:23.031,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,3 C,
2025-11-19 22:23:23.032,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,20 A,
2025-11-19 22:23:23.032,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,3 C,
2025-11-19 22:23:23.033,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,20 A,
2025-11-19 22:23:23.033,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:23.033,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:23.034,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.034,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.035,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:23.035,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:23.035,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.036,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.036,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:23.036,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:23.037,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.037,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:23.038,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:23.038,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:23.038,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000020, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:23.039,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000020, ""product"": ""A"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:23:23.039,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000020, ""product"": ""A"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:23:23.039,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000020, ""product"": ""A"", ""quantity"": 20, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:23:23.043,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": false, ""delivery_time"": 20.014000000000003, ""vehicle_id"": ""vehicle...",
2025-11-19 22:23:23.046,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": true, ""delivery_time"": 6.546, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 22:23:23.061,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000020, ""can_fit"": false, ""delivery_time"": 14.086000000000002, ""vehicle_id"": ""vehicle...",
2025-11-19 22:23:23.065,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000020, ""can_fit"": false, ""delivery_time"": 21.104, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:23:23.069,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000020, ""can_fit"": true, ""delivery_time"": 13.564, ""vehicle_id"": ""vehiclee2@localhost""...",
2025-11-19 22:23:23.077,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000020, ""can_fit"": true, ""delivery_time"": 4.835, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:23:24.028,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000020, ""confirmed"": true}",
2025-11-19 22:23:24.029,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000020, ""confirmed"": false}",
2025-11-19 22:23:24.029,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000020, ""confirmed"": false}",
2025-11-19 22:23:24.029,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": true}",
2025-11-19 22:23:24.030,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": false}",
2025-11-19 22:23:24.030,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000020, ""confirmed"": false}",
2025-11-19 22:23:28.012,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,7 A,
2025-11-19 22:23:28.013,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,7 A,
2025-11-19 22:23:28.013,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,7 A,
2025-11-19 22:23:28.014,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,7 A,
2025-11-19 22:23:28.015,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,7 A,
2025-11-19 22:23:28.016,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,7 A,
2025-11-19 22:23:28.016,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:28.017,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:28.017,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:28.017,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:28.018,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:28.018,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:28.019,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000021, ""product"": ""A"", ""quantity"": 7, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:28.019,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000021, ""product"": ""A"", ""quantity"": 7, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:28.019,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000021, ""product"": ""A"", ""quantity"": 7, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:28.025,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000021, ""can_fit"": false, ""delivery_time"": 21.104, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:23:28.032,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000021, ""can_fit"": true, ""delivery_time"": 17.309, ""vehicle_id"": ""vehiclee2@localhost""...",
2025-11-19 22:23:28.040,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000021, ""can_fit"": true, ""delivery_time"": 4.835, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:23:29.018,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000021, ""confirmed"": true}",
2025-11-19 22:23:29.018,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000021, ""confirmed"": false}",
2025-11-19 22:23:29.018,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000021, ""confirmed"": false}",
2025-11-19 22:23:29.260,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0.2549999999999999, ""data"": {""edges"": [{""node1"": 15, ""node2"": 20, ""weigh...",
2025-11-19 22:23:29.261,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0.2549999999999999, ""data"": {""edges"": [{""node1"": 15, ""node2"": 20, ""weigh...",
2025-11-19 22:23:29.261,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0.2549999999999999, ""data"": {""edges"": [{""node1"": 15, ""node2"": 20, ""weigh...",
2025-11-19 22:23:29.262,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0.2549999999999999, ""data"": {""edges"": [{""node1"": 15, ""node2"": 20, ""weigh...",
2025-11-19 22:23:29.262,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""Transit"", ""time"": 0.2549999999999999, ""data"": {""edges"": [{""node1"": 15, ""node2"": 20, ""weigh...",
2025-11-19 22:23:29.264,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 6, ""next_node"": 11, ""ti...",
2025-11-19 22:23:29.266,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 7, ""next_node"": 2, ""tim...",
2025-11-19 22:23:29.268,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 7, ""next_node"": 11, ""ti...",
2025-11-19 22:23:31.436,,warehousee1_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,66 A,
2025-11-19 22:23:31.436,,warehousee1_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,66 A,
2025-11-19 22:23:31.437,,supplierr1_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,66 A,
2025-11-19 22:23:31.437,,supplierr2_test@localhost,warehousee1_test@localhost,Confirmation,supplier-accept,66 A,
2025-11-19 22:23:31.439,,warehousee1_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-confirm,66 A,
2025-11-19 22:23:31.440,,warehousee1_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-deny,66 A,
2025-11-19 22:23:31.440,,supplierr1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:31.440,,vehiclee1@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:31.441,,supplierr1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:31.441,,vehiclee2@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:31.441,,supplierr1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:31.442,,vehiclee3@localhost,supplierr1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:31.442,,supplierr1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""201000007"", ""product"": ""A"", ""quantity"": 66, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:23:31.443,,supplierr1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""201000007"", ""product"": ""A"", ""quantity"": 66, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:23:31.443,,supplierr1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""201000007"", ""product"": ""A"", ""quantity"": 66, ""sender"": ""supplierr1_test@localhost"", ""rec...",
2025-11-19 22:23:31.447,,vehiclee1@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000007"", ""can_fit"": false, ""delivery_time"": 23.192999999999998, ""vehicle_id"": ""vehic...",
2025-11-19 22:23:31.450,,vehiclee2@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000007"", ""can_fit"": false, ""delivery_time"": 72.19200000000001, ""vehicle_id"": ""vehicl...",
2025-11-19 22:23:31.454,,vehiclee3@localhost,supplierr1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""201000007"", ""can_fit"": false, ""delivery_time"": 17.265, ""vehicle_id"": ""vehiclee3@localho...",
2025-11-19 22:23:38.016,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,3 D,
2025-11-19 22:23:38.017,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,3 D,
2025-11-19 22:23:38.018,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,3 D,
2025-11-19 22:23:38.018,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,3 D,
2025-11-19 22:23:38.020,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,3 D,
2025-11-19 22:23:38.020,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,3 D,
2025-11-19 22:23:38.021,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:38.021,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:38.022,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:38.022,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:38.022,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:38.023,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:38.023,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:38.023,,warehousee1_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:38.024,,warehousee1_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000021, ""product"": ""D"", ""quantity"": 3, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:38.027,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": false, ""delivery_time"": 20.014000000000003, ""vehicle_id"": ""vehicle...",
2025-11-19 22:23:38.031,,vehiclee2@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": true, ""delivery_time"": 3.745, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 22:23:38.048,,vehiclee3@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000021, ""can_fit"": false, ""delivery_time"": 14.086000000000002, ""vehicle_id"": ""vehicle...",
2025-11-19 22:23:39.024,,warehousee1_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": true}",
2025-11-19 22:23:39.024,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": false}",
2025-11-19 22:23:39.025,,warehousee1_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000021, ""confirmed"": false}",
2025-11-19 22:23:39.250,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.04, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:23:39.251,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.04, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:23:39.251,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.04, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:23:39.251,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.04, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:23:39.252,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 3.04, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:23:39.252,,vehiclee1@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000004, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""completed"", ""location"": 11, ""...",
2025-11-19 22:23:39.252,,vehiclee1@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000002, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""completed"", ""location"": 11, ""...",
2025-11-19 22:23:39.253,,vehiclee1@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000005, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""completed"", ""location"": 11, ""...",
2025-11-19 22:23:39.255,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 7, ""next_node"": 2, ""tim...",
2025-11-19 22:23:39.257,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 7, ""next_node"": 11, ""ti...",
2025-11-19 22:23:43.024,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,6 A,
2025-11-19 22:23:43.024,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,6 A,
2025-11-19 22:23:43.025,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,15 A,
2025-11-19 22:23:43.025,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,15 A,
2025-11-19 22:23:43.026,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,6 A,
2025-11-19 22:23:43.026,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,6 A,
2025-11-19 22:23:43.027,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,15 A,
2025-11-19 22:23:43.027,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,15 A,
2025-11-19 22:23:43.030,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,6 A,
2025-11-19 22:23:43.030,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-confirm,15 A,
2025-11-19 22:23:43.030,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,6 A,
2025-11-19 22:23:43.031,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-deny,15 A,
2025-11-19 22:23:43.031,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:43.031,,warehousee1_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:23:43.032,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.032,,vehiclee1@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.033,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000022, ""product"": ""A"", ""quantity"": 6, ""sender"": ""warehousee1_test@localhost"", ""recei...",
2025-11-19 22:23:43.033,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:43.034,,warehousee1_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000022, ""product"": ""A"", ""quantity"": 15, ""sender"": ""warehousee1_test@localhost"", ""rece...",
2025-11-19 22:23:43.034,,warehousee1_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:23:43.037,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000022, ""can_fit"": true, ""delivery_time"": 9.251000000000001, ""vehicle_id"": ""vehiclee1...",
2025-11-19 22:23:43.038,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.041,,vehiclee1@localhost,warehousee1_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000022, ""can_fit"": true, ""delivery_time"": 10.341000000000001, ""vehicle_id"": ""vehiclee...",
2025-11-19 22:23:43.041,,vehiclee2@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.042,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:43.042,,warehousee1_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:23:43.043,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.043,,vehiclee3@localhost,warehousee1_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:23:43.043,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000022, ""confirmed"": true}",
2025-11-19 22:23:43.044,,warehousee1_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000022, ""confirmed"": true}",
2025-11-19 22:23:48.025,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,19 B,
2025-11-19 22:23:48.026,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,19 B,
2025-11-19 22:23:48.026,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,7 B,
2025-11-19 22:23:48.026,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,7 B,
2025-11-19 22:23:48.027,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,19 B,
2025-11-19 22:23:48.027,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,19 B,
