timestamp_real,timestamp_sim,agent_jid,agent_type,product,change_type,quantity,stock_before,stock_after
2025-11-19 22:40:51.899,0,warehousee1_test@localhost,warehouse,C,lock,3,52,49
2025-11-19 22:40:51.899,0,warehousee2_test@localhost,warehouse,C,lock,3,43,40
2025-11-19 22:40:51.905,0,warehousee1_test@localhost,warehouse,B,unlock_denied,3,41,44
2025-11-19 22:40:51.906,0,warehousee1_test@localhost,warehouse,C,unlock_denied,3,49,52
2025-11-19 22:40:56.888,0,warehousee1_test@localhost,warehouse,D,lock,15,66,51
2025-11-19 22:40:56.888,0,warehousee2_test@localhost,warehouse,D,lock,15,61,46
2025-11-19 22:40:56.892,0,warehousee1_test@localhost,warehouse,D,unlock_denied,15,51,66
2025-11-19 22:40:58.183,98.566,storee1_test@localhost,store,C,delivery,5,61,66
2025-11-19 22:40:58.184,98.566,storee1_test@localhost,store,D,delivery,9,81,90
2025-11-19 22:40:58.185,98.566,storee1_test@localhost,store,D,delivery,3,90,93
2025-11-19 22:40:58.185,98.566,storee1_test@localhost,store,A,delivery,12,0,12
2025-11-19 22:40:58.186,98.566,storee1_test@localhost,store,A,delivery,14,12,26
2025-11-19 22:40:58.187,98.566,storee1_test@localhost,store,C,delivery,10,66,76
2025-11-19 22:40:58.188,98.566,storee1_test@localhost,store,C,delivery,13,76,89
2025-11-19 22:40:58.189,98.566,storee1_test@localhost,store,A,delivery,17,26,43
2025-11-19 22:40:58.190,98.566,storee1_test@localhost,store,C,delivery,12,89,101
2025-11-19 22:40:58.191,98.566,storee1_test@localhost,store,A,delivery,16,43,59
2025-11-19 22:40:58.192,98.566,storee1_test@localhost,store,C,delivery,9,101,110
2025-11-19 22:40:58.192,98.566,storee1_test@localhost,store,D,delivery,2,93,95
2025-11-19 22:40:58.193,98.566,storee1_test@localhost,store,C,delivery,18,110,128
2025-11-19 22:40:58.194,98.566,storee1_test@localhost,store,C,delivery,19,128,147
2025-11-19 22:40:58.195,98.566,storee1_test@localhost,store,A,delivery,17,59,76
2025-11-19 22:41:01.893,0,warehousee1_test@localhost,warehouse,D,lock,8,66,58
2025-11-19 22:41:01.893,0,warehousee2_test@localhost,warehouse,D,lock,8,46,38
2025-11-19 22:41:01.896,0,warehousee1_test@localhost,warehouse,D,unlock_denied,8,58,66
2025-11-19 22:41:06.898,0,warehousee1_test@localhost,warehouse,D,lock,6,66,60
2025-11-19 22:41:06.898,0,warehousee2_test@localhost,warehouse,D,lock,6,38,32
2025-11-19 22:41:06.902,0,warehousee1_test@localhost,warehouse,D,unlock_denied,6,60,66
2025-11-19 22:41:11.890,0,warehousee1_test@localhost,warehouse,A,lock,6,22,16
2025-11-19 22:41:11.890,0,warehousee2_test@localhost,warehouse,A,lock,6,80,74
2025-11-19 22:41:11.894,0,warehousee1_test@localhost,warehouse,A,unlock_denied,6,16,22
2025-11-19 22:41:16.892,0,warehousee1_test@localhost,warehouse,C,lock,16,52,36
2025-11-19 22:41:16.893,0,warehousee2_test@localhost,warehouse,C,lock,16,40,24
2025-11-19 22:41:16.897,0,warehousee1_test@localhost,warehouse,C,unlock_denied,16,36,52
2025-11-19 22:41:21.900,0,warehousee1_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:41:21.900,0,warehousee2_test@localhost,warehouse,A,lock,1,74,73
2025-11-19 22:41:21.901,0,warehousee1_test@localhost,warehouse,D,lock,8,66,58
2025-11-19 22:41:21.902,0,warehousee2_test@localhost,warehouse,D,lock,8,32,24
2025-11-19 22:41:21.908,0,warehousee1_test@localhost,warehouse,A,unlock_denied,1,21,22
2025-11-19 22:41:21.908,0,warehousee1_test@localhost,warehouse,D,unlock_denied,8,58,66
2025-11-19 22:41:26.900,0,warehousee1_test@localhost,warehouse,A,lock,11,22,11
2025-11-19 22:41:26.901,0,warehousee2_test@localhost,warehouse,A,lock,11,73,62
2025-11-19 22:41:26.904,0,warehousee1_test@localhost,warehouse,A,unlock_denied,11,11,22
2025-11-19 22:41:28.192,106.278,storee2_test@localhost,store,C,delivery,7,33,40
2025-11-19 22:41:28.193,106.278,storee2_test@localhost,store,C,delivery,16,40,56
2025-11-19 22:41:31.900,0,warehousee1_test@localhost,warehouse,C,lock,4,52,48
2025-11-19 22:41:31.900,0,warehousee2_test@localhost,warehouse,C,lock,4,24,20
2025-11-19 22:41:31.904,0,warehousee1_test@localhost,warehouse,C,unlock_denied,4,48,52
2025-11-19 22:41:41.894,0,warehousee1_test@localhost,warehouse,A,lock,8,22,14
2025-11-19 22:41:41.895,0,warehousee2_test@localhost,warehouse,A,lock,8,62,54
2025-11-19 22:41:41.895,0,warehousee1_test@localhost,warehouse,B,lock,3,44,41
2025-11-19 22:41:41.896,0,warehousee2_test@localhost,warehouse,B,lock,3,35,32
2025-11-19 22:41:41.902,0,warehousee1_test@localhost,warehouse,A,unlock_denied,8,14,22
2025-11-19 22:41:41.902,0,warehousee1_test@localhost,warehouse,B,unlock_denied,3,41,44
2025-11-19 22:41:46.900,0,warehousee1_test@localhost,warehouse,D,lock,15,66,51
2025-11-19 22:41:46.900,0,warehousee2_test@localhost,warehouse,D,lock,15,24,9
2025-11-19 22:41:46.901,0,warehousee1_test@localhost,warehouse,B,lock,19,44,25
2025-11-19 22:41:46.902,0,warehousee2_test@localhost,warehouse,B,lock,19,32,13
2025-11-19 22:41:46.907,0,warehousee1_test@localhost,warehouse,D,unlock_denied,15,51,66
2025-11-19 22:41:46.908,0,warehousee1_test@localhost,warehouse,B,unlock_denied,19,25,44
2025-11-19 22:41:51.900,0,warehousee1_test@localhost,warehouse,A,lock,3,22,19
2025-11-19 22:41:51.901,0,warehousee2_test@localhost,warehouse,A,lock,3,54,51
2025-11-19 22:41:51.905,0,warehousee1_test@localhost,warehouse,A,unlock_denied,3,19,22
2025-11-19 22:41:56.894,0,warehousee1_test@localhost,warehouse,B,lock,7,44,37
2025-11-19 22:41:56.894,0,warehousee2_test@localhost,warehouse,B,lock,7,80,73
2025-11-19 22:41:56.898,0,warehousee1_test@localhost,warehouse,B,unlock_denied,7,37,44
2025-11-19 22:42:01.896,0,warehousee1_test@localhost,warehouse,C,lock,13,52,39
2025-11-19 22:42:01.897,0,warehousee2_test@localhost,warehouse,C,lock,13,20,7
2025-11-19 22:42:01.900,0,warehousee1_test@localhost,warehouse,C,unlock_denied,13,39,52
2025-11-19 22:42:06.903,0,warehousee1_test@localhost,warehouse,D,lock,8,66,58
2025-11-19 22:42:06.904,0,warehousee2_test@localhost,warehouse,D,lock,8,80,72
2025-11-19 22:42:06.908,0,warehousee1_test@localhost,warehouse,D,unlock_denied,8,58,66
2025-11-19 22:42:11.892,0,warehousee1_test@localhost,warehouse,D,lock,20,66,46
2025-11-19 22:42:11.893,0,warehousee2_test@localhost,warehouse,D,lock,20,72,52
2025-11-19 22:42:11.896,0,warehousee1_test@localhost,warehouse,D,unlock_denied,20,46,66
2025-11-19 22:42:16.896,0,warehousee1_test@localhost,warehouse,B,lock,20,44,24
2025-11-19 22:42:16.896,0,warehousee2_test@localhost,warehouse,B,lock,20,73,53
2025-11-19 22:42:16.900,0,warehousee1_test@localhost,warehouse,B,unlock_denied,20,24,44
2025-11-19 22:42:18.188,115.188,storee1_test@localhost,store,C,delivery,2,147,149
2025-11-19 22:42:18.189,115.188,storee1_test@localhost,store,C,delivery,18,149,167
2025-11-19 22:42:21.898,0,warehousee1_test@localhost,warehouse,B,lock,9,44,35
2025-11-19 22:42:21.898,0,warehousee2_test@localhost,warehouse,B,lock,9,53,44
2025-11-19 22:42:21.899,0,warehousee1_test@localhost,warehouse,D,lock,8,66,58
2025-11-19 22:42:21.900,0,warehousee2_test@localhost,warehouse,D,lock,8,52,44
2025-11-19 22:42:21.906,0,warehousee1_test@localhost,warehouse,B,unlock_denied,9,35,44
2025-11-19 22:42:21.906,0,warehousee1_test@localhost,warehouse,D,unlock_denied,8,58,66
2025-11-19 22:42:26.902,0,warehousee1_test@localhost,warehouse,C,lock,8,52,44
2025-11-19 22:42:26.902,0,warehousee2_test@localhost,warehouse,C,lock,8,80,72
2025-11-19 22:42:26.906,0,warehousee1_test@localhost,warehouse,C,unlock_denied,8,44,52
2025-11-19 22:42:31.891,0,warehousee1_test@localhost,warehouse,A,lock,4,22,18
2025-11-19 22:42:31.892,0,warehousee2_test@localhost,warehouse,A,lock,4,51,47
2025-11-19 22:42:31.895,0,warehousee1_test@localhost,warehouse,A,unlock_denied,4,18,22
2025-11-19 22:42:36.896,0,warehousee1_test@localhost,warehouse,D,lock,15,66,51
2025-11-19 22:42:36.897,0,warehousee2_test@localhost,warehouse,D,lock,15,44,29
2025-11-19 22:42:36.897,0,warehousee1_test@localhost,warehouse,A,lock,5,22,17
2025-11-19 22:42:36.898,0,warehousee2_test@localhost,warehouse,A,lock,5,47,42
2025-11-19 22:42:36.904,0,warehousee1_test@localhost,warehouse,D,unlock_denied,15,51,66
2025-11-19 22:42:36.904,0,warehousee1_test@localhost,warehouse,A,unlock_denied,5,17,22
2025-11-19 22:42:38.187,118.703,storee1_test@localhost,store,D,delivery,15,95,110
2025-11-19 22:42:38.189,118.703,storee1_test@localhost,store,C,delivery,4,167,171
2025-11-19 22:42:41.898,0,warehousee1_test@localhost,warehouse,D,lock,18,66,48
2025-11-19 22:42:41.898,0,warehousee2_test@localhost,warehouse,D,lock,18,29,11
2025-11-19 22:42:41.899,0,warehousee1_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:42:41.899,0,warehousee2_test@localhost,warehouse,A,lock,1,42,41
2025-11-19 22:42:41.905,0,warehousee1_test@localhost,warehouse,D,unlock_denied,18,48,66
2025-11-19 22:42:41.906,0,warehousee1_test@localhost,warehouse,A,unlock_denied,1,21,22
2025-11-19 22:42:46.899,0,warehousee1_test@localhost,warehouse,B,lock,13,44,31
2025-11-19 22:42:46.899,0,warehousee2_test@localhost,warehouse,B,lock,13,44,31
2025-11-19 22:42:46.903,0,warehousee1_test@localhost,warehouse,B,unlock_denied,13,31,44
2025-11-19 22:42:51.889,0,warehousee1_test@localhost,warehouse,D,lock,6,66,60
2025-11-19 22:42:51.889,0,warehousee2_test@localhost,warehouse,D,lock,6,80,74
2025-11-19 22:42:51.893,0,warehousee1_test@localhost,warehouse,D,unlock_denied,6,60,66
2025-11-19 22:42:56.892,0,warehousee1_test@localhost,warehouse,D,lock,13,66,53
2025-11-19 22:42:56.893,0,warehousee2_test@localhost,warehouse,D,lock,13,74,61
2025-11-19 22:42:56.897,0,warehousee1_test@localhost,warehouse,D,unlock_denied,13,53,66
2025-11-19 22:43:01.901,0,warehousee1_test@localhost,warehouse,D,lock,9,66,57
2025-11-19 22:43:01.902,0,warehousee2_test@localhost,warehouse,D,lock,9,61,52
2025-11-19 22:43:01.902,0,warehousee1_test@localhost,warehouse,A,lock,6,22,16
2025-11-19 22:43:01.903,0,warehousee2_test@localhost,warehouse,A,lock,6,41,35
2025-11-19 22:43:01.909,0,warehousee1_test@localhost,warehouse,D,unlock_denied,9,57,66
2025-11-19 22:43:01.909,0,warehousee1_test@localhost,warehouse,A,unlock_denied,6,16,22
2025-11-19 22:43:08.188,125.107,storee1_test@localhost,store,A,delivery,3,76,79
2025-11-19 22:43:11.892,0,warehousee1_test@localhost,warehouse,B,lock,13,44,31
2025-11-19 22:43:11.893,0,warehousee2_test@localhost,warehouse,B,lock,13,31,18
2025-11-19 22:43:11.896,0,warehousee1_test@localhost,warehouse,B,unlock_denied,13,31,44
2025-11-19 22:43:16.897,0,warehousee1_test@localhost,warehouse,D,lock,2,66,64
2025-11-19 22:43:16.898,0,warehousee2_test@localhost,warehouse,D,lock,2,52,50
2025-11-19 22:43:16.901,0,warehousee1_test@localhost,warehouse,D,unlock_denied,2,64,66
2025-11-19 22:43:18.173,127.81,storee1_test@localhost,store,C,delivery,13,171,184
2025-11-19 22:43:21.892,0,warehousee1_test@localhost,warehouse,B,lock,6,44,38
2025-11-19 22:43:21.893,0,warehousee2_test@localhost,warehouse,B,lock,6,80,74
2025-11-19 22:43:21.896,0,warehousee1_test@localhost,warehouse,B,unlock_denied,6,38,44
2025-11-19 22:43:26.893,0,warehousee1_test@localhost,warehouse,A,lock,7,22,15
2025-11-19 22:43:26.893,0,warehousee2_test@localhost,warehouse,A,lock,7,35,28
2025-11-19 22:43:26.894,0,warehousee1_test@localhost,warehouse,D,lock,3,66,63
2025-11-19 22:43:26.894,0,warehousee2_test@localhost,warehouse,D,lock,3,50,47
2025-11-19 22:43:26.900,0,warehousee1_test@localhost,warehouse,A,unlock_denied,7,15,22
2025-11-19 22:43:26.900,0,warehousee1_test@localhost,warehouse,D,unlock_denied,3,63,66
2025-11-19 22:43:36.899,0,warehousee1_test@localhost,warehouse,C,lock,19,52,33
2025-11-19 22:43:36.900,0,warehousee2_test@localhost,warehouse,C,lock,19,72,53
2025-11-19 22:43:36.900,0,warehousee1_test@localhost,warehouse,B,lock,17,44,27
2025-11-19 22:43:36.901,0,warehousee2_test@localhost,warehouse,B,lock,17,74,57
2025-11-19 22:43:36.907,0,warehousee1_test@localhost,warehouse,C,unlock_denied,19,33,52
2025-11-19 22:43:36.907,0,warehousee1_test@localhost,warehouse,B,unlock_denied,17,27,44
2025-11-19 22:43:41.914,0,warehousee1_test@localhost,warehouse,B,lock,1,44,43
2025-11-19 22:43:41.914,0,warehousee2_test@localhost,warehouse,B,lock,1,57,56
2025-11-19 22:43:41.915,0,warehousee1_test@localhost,warehouse,D,lock,17,66,49
2025-11-19 22:43:41.915,0,warehousee2_test@localhost,warehouse,D,lock,17,47,30
2025-11-19 22:43:41.922,0,warehousee1_test@localhost,warehouse,B,unlock_denied,1,43,44
2025-11-19 22:43:41.922,0,warehousee1_test@localhost,warehouse,D,unlock_denied,17,49,66
2025-11-19 22:43:46.899,0,warehousee1_test@localhost,warehouse,D,lock,2,66,64
2025-11-19 22:43:46.899,0,warehousee2_test@localhost,warehouse,D,lock,2,30,28
2025-11-19 22:43:46.900,0,warehousee1_test@localhost,warehouse,A,lock,1,22,21
2025-11-19 22:43:46.900,0,warehousee2_test@localhost,warehouse,A,lock,1,28,27
2025-11-19 22:43:46.906,0,warehousee1_test@localhost,warehouse,D,unlock_denied,2,64,66
2025-11-19 22:43:46.906,0,warehousee1_test@localhost,warehouse,A,unlock_denied,1,21,22
2025-11-19 22:43:48.172,135.673,storee1_test@localhost,store,C,delivery,19,184,203
2025-11-19 22:43:48.173,135.673,storee1_test@localhost,store,A,delivery,7,79,86
2025-11-19 22:43:48.173,135.673,storee1_test@localhost,store,B,delivery,6,53,59
2025-11-19 22:43:51.890,0,warehousee1_test@localhost,warehouse,C,lock,14,52,38
2025-11-19 22:43:51.890,0,warehousee2_test@localhost,warehouse,C,lock,14,53,39
2025-11-19 22:43:51.891,0,warehousee1_test@localhost,warehouse,B,lock,13,44,31
2025-11-19 22:43:51.892,0,warehousee2_test@localhost,warehouse,B,lock,13,56,43
2025-11-19 22:43:51.898,0,warehousee1_test@localhost,warehouse,C,unlock_denied,14,38,52
2025-11-19 22:43:51.898,0,warehousee1_test@localhost,warehouse,B,unlock_denied,13,31,44
2025-11-19 22:44:01.897,0,warehousee1_test@localhost,warehouse,B,lock,10,44,34
2025-11-19 22:44:01.898,0,warehousee2_test@localhost,warehouse,B,lock,10,43,33
2025-11-19 22:44:01.902,0,warehousee1_test@localhost,warehouse,B,unlock_denied,10,34,44
2025-11-19 22:44:06.904,0,warehousee1_test@localhost,warehouse,B,lock,18,44,26
2025-11-19 22:44:06.904,0,warehousee2_test@localhost,warehouse,B,lock,18,33,15
2025-11-19 22:44:06.905,0,warehousee1_test@localhost,warehouse,C,lock,1,52,51
2025-11-19 22:44:06.906,0,warehousee2_test@localhost,warehouse,C,lock,1,39,38
2025-11-19 22:44:06.911,0,warehousee1_test@localhost,warehouse,B,unlock_denied,18,26,44
2025-11-19 22:44:06.911,0,warehousee1_test@localhost,warehouse,C,unlock_denied,1,51,52
