timestamp_real,timestamp_sim,sender,receiver,message_type,performative,body_preview,metadata
2025-11-19 22:35:28.172,,vehiclee3@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000001, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""completed"", ""location"": 19, ""...",
2025-11-19 22:35:28.172,,vehiclee3@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000002, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""completed"", ""location"": 19, ""...",
2025-11-19 22:35:28.172,,vehiclee3@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000000, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""completed"", ""location"": 19, ""...",
2025-11-19 22:35:28.173,,vehiclee3@localhost,storee2_test@localhost,Notify,vehicle-delivery,"{""orderid"": 102000003, ""vehicle_id"": ""vehiclee3@localhost"", ""status"": ""completed"", ""location"": 19, ""...",
2025-11-19 22:35:28.176,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 19, ""next_node"": 13, ""t...",
2025-11-19 22:35:31.892,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,19 A,
2025-11-19 22:35:31.893,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,19 A,
2025-11-19 22:35:31.894,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,17 C,
2025-11-19 22:35:31.894,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,17 C,
2025-11-19 22:35:31.895,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,19 A,
2025-11-19 22:35:31.896,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,19 A,
2025-11-19 22:35:31.897,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,17 C,
2025-11-19 22:35:31.897,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,17 C,
2025-11-19 22:35:31.900,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,19 A,
2025-11-19 22:35:31.900,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,17 C,
2025-11-19 22:35:31.901,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,19 A,
2025-11-19 22:35:31.901,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,17 C,
2025-11-19 22:35:31.901,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:31.902,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:31.903,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.903,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.903,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:31.904,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:31.904,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.904,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.905,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:31.905,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:31.905,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.906,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:31.906,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000008, ""product"": ""A"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.906,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000008, ""product"": ""A"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.907,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000008, ""product"": ""A"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.907,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 101000014, ""product"": ""C"", ""quantity"": 17, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.907,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 101000014, ""product"": ""C"", ""quantity"": 17, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.908,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 101000014, ""product"": ""C"", ""quantity"": 17, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:31.922,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000008, ""can_fit"": false, ""delivery_time"": 11.857, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:35:31.926,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000008, ""can_fit"": true, ""delivery_time"": 11.857, ""vehicle_id"": ""vehiclee2@localhost""...",
2025-11-19 22:35:31.931,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000008, ""can_fit"": true, ""delivery_time"": 15.917, ""vehicle_id"": ""vehiclee3@localhost""...",
2025-11-19 22:35:31.938,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000014, ""can_fit"": true, ""delivery_time"": 2.703, ""vehicle_id"": ""vehiclee1@localhost""}",
2025-11-19 22:35:31.942,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000014, ""can_fit"": true, ""delivery_time"": 2.703, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 22:35:31.945,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 101000014, ""can_fit"": true, ""delivery_time"": 6.763, ""vehicle_id"": ""vehiclee3@localhost""}",
2025-11-19 22:35:32.900,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000008, ""confirmed"": true}",
2025-11-19 22:35:32.901,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000008, ""confirmed"": false}",
2025-11-19 22:35:32.901,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000008, ""confirmed"": false}",
2025-11-19 22:35:32.901,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 101000014, ""confirmed"": true}",
2025-11-19 22:35:32.902,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 101000014, ""confirmed"": false}",
2025-11-19 22:35:32.902,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 101000014, ""confirmed"": false}",
2025-11-19 22:35:34.954,,warehousee2_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,69 C,
2025-11-19 22:35:34.955,,warehousee2_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,69 C,
2025-11-19 22:35:34.955,,supplierr1_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,69 C,
2025-11-19 22:35:34.956,,supplierr2_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,69 C,
2025-11-19 22:35:34.957,,warehousee2_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-confirm,69 C,
2025-11-19 22:35:34.958,,warehousee2_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-deny,69 C,
2025-11-19 22:35:34.958,,supplierr2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:34.959,,vehiclee1@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:34.959,,supplierr2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:34.959,,vehiclee2@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:34.960,,supplierr2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:34.960,,vehiclee3@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:34.960,,supplierr2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""202000003"", ""product"": ""C"", ""quantity"": 69, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:34.961,,supplierr2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""202000003"", ""product"": ""C"", ""quantity"": 69, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:34.961,,supplierr2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""202000003"", ""product"": ""C"", ""quantity"": 69, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:34.965,,vehiclee1@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000003"", ""can_fit"": false, ""delivery_time"": 15.447, ""vehicle_id"": ""vehiclee1@localho...",
2025-11-19 22:35:34.968,,vehiclee2@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000003"", ""can_fit"": false, ""delivery_time"": 50.18599999999999, ""vehicle_id"": ""vehicl...",
2025-11-19 22:35:34.972,,vehiclee3@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000003"", ""can_fit"": false, ""delivery_time"": 19.823, ""vehicle_id"": ""vehiclee3@localho...",
2025-11-19 22:35:36.889,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,19 D,
2025-11-19 22:35:36.889,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,19 D,
2025-11-19 22:35:36.891,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,19 D,
2025-11-19 22:35:36.891,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,19 D,
2025-11-19 22:35:36.893,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,19 D,
2025-11-19 22:35:36.894,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,19 D,
2025-11-19 22:35:36.894,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:36.895,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:36.895,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:36.896,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:36.896,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:36.896,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:36.897,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000009, ""product"": ""D"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:36.897,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000009, ""product"": ""D"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:36.897,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000009, ""product"": ""D"", ""quantity"": 19, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:36.914,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000009, ""can_fit"": false, ""delivery_time"": 11.857, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:35:36.917,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000009, ""can_fit"": true, ""delivery_time"": 5.16, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 22:35:36.921,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000009, ""can_fit"": true, ""delivery_time"": 15.917, ""vehicle_id"": ""vehiclee3@localhost""...",
2025-11-19 22:35:37.898,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000009, ""confirmed"": true}",
2025-11-19 22:35:37.898,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000009, ""confirmed"": false}",
2025-11-19 22:35:37.899,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000009, ""confirmed"": false}",
2025-11-19 22:35:38.172,,event_agent@localhost,vehiclee1@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.703, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:35:38.172,,event_agent@localhost,vehiclee2@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.703, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:35:38.173,,event_agent@localhost,vehiclee3@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.703, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:35:38.173,,event_agent@localhost,storee1_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.703, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:35:38.173,,event_agent@localhost,storee2_test@localhost,Notify,inform,"{""type"": ""arrival"", ""time"": 2.703, ""vehicles"": [""vehiclee1""]}",
2025-11-19 22:35:38.174,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""C"", ""quantity"": 17, ""orderid"": 101000014, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.174,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000014, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.175,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""C"", ""quantity"": 11, ""orderid"": 101000008, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.175,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000008, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.176,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 11, ""orderid"": 101000007, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.176,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000007, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.177,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 14, ""orderid"": 101000009, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.177,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000009, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.177,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""D"", ""quantity"": 19, ""orderid"": 101000010, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.178,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000010, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.178,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""D"", ""quantity"": 19, ""orderid"": 101000011, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.179,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000011, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.179,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 4, ""orderid"": 101000012, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 22:35:38.179,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000012, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.180,,vehiclee1@localhost,supplier13@localhost,Notify,vehicle-pickup,"{""product"": ""B"", ""quantity"": 15, ""orderid"": 101000013, ""sender"": ""warehousee2_test@localhost"", ""rece...",
2025-11-19 22:35:38.180,,vehiclee1@localhost,warehousee2_test@localhost,Notify,vehicle-pickup,"{""orderid"": 101000013, ""vehicle_id"": ""vehiclee1@localhost"", ""status"": ""started"", ""location"": 13}",
2025-11-19 22:35:38.181,,vehiclee1@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee1@localhost"", ""current_location"": 13, ""next_node"": 9, ""ti...",
2025-11-19 22:35:38.183,,vehiclee2@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee2@localhost"", ""current_location"": 13, ""next_node"": 19, ""t...",
2025-11-19 22:35:38.185,,vehiclee3@localhost,event_agent@localhost,Notify,inform,"{""type"": ""arrival"", ""vehicle_id"": ""vehiclee3@localhost"", ""current_location"": 18, ""next_node"": 13, ""t...",
2025-11-19 22:35:39.953,,warehousee2_test@localhost,supplierr1_test@localhost,Request,warehouse-buy,64 D,
2025-11-19 22:35:39.954,,warehousee2_test@localhost,supplierr2_test@localhost,Request,warehouse-buy,64 D,
2025-11-19 22:35:39.954,,supplierr1_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,64 D,
2025-11-19 22:35:39.955,,supplierr2_test@localhost,warehousee2_test@localhost,Confirmation,supplier-accept,64 D,
2025-11-19 22:35:39.956,,warehousee2_test@localhost,supplierr2_test@localhost,Confirmation,warehouse-confirm,64 D,
2025-11-19 22:35:39.957,,warehousee2_test@localhost,supplierr1_test@localhost,Confirmation,warehouse-deny,64 D,
2025-11-19 22:35:39.957,,supplierr2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:39.958,,vehiclee1@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:39.958,,supplierr2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:39.958,,vehiclee2@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:39.959,,supplierr2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:39.959,,vehiclee3@localhost,supplierr2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:39.959,,supplierr2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": ""202000004"", ""product"": ""D"", ""quantity"": 64, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:39.960,,supplierr2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": ""202000004"", ""product"": ""D"", ""quantity"": 64, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:39.960,,supplierr2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": ""202000004"", ""product"": ""D"", ""quantity"": 64, ""sender"": ""supplierr2_test@localhost"", ""rec...",
2025-11-19 22:35:39.964,,vehiclee1@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000004"", ""can_fit"": false, ""delivery_time"": 15.447, ""vehicle_id"": ""vehiclee1@localho...",
2025-11-19 22:35:39.967,,vehiclee2@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000004"", ""can_fit"": false, ""delivery_time"": 59.40599999999999, ""vehicle_id"": ""vehicl...",
2025-11-19 22:35:39.971,,vehiclee3@localhost,supplierr2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": ""202000004"", ""can_fit"": false, ""delivery_time"": 19.823, ""vehicle_id"": ""vehiclee3@localho...",
2025-11-19 22:35:41.900,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:35:41.901,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:35:41.902,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:35:41.902,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:35:41.904,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,3 C,
2025-11-19 22:35:41.904,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,3 C,
2025-11-19 22:35:41.905,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:41.905,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:41.906,,warehousee2_test@localhost,vehiclee2@localhost,Request,presence-info,,
2025-11-19 22:35:41.906,,vehiclee2@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee2@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:41.907,,warehousee2_test@localhost,vehiclee3@localhost,Request,presence-info,,
2025-11-19 22:35:41.907,,vehiclee3@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee3@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
2025-11-19 22:35:41.908,,warehousee2_test@localhost,vehiclee1@localhost,Request,order-proposal,"{""orderid"": 102000010, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 22:35:41.908,,warehousee2_test@localhost,vehiclee2@localhost,Request,order-proposal,"{""orderid"": 102000010, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 22:35:41.908,,warehousee2_test@localhost,vehiclee3@localhost,Request,order-proposal,"{""orderid"": 102000010, ""product"": ""C"", ""quantity"": 3, ""sender"": ""warehousee2_test@localhost"", ""recei...",
2025-11-19 22:35:41.912,,vehiclee1@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000010, ""can_fit"": false, ""delivery_time"": 11.857, ""vehicle_id"": ""vehiclee1@localhost...",
2025-11-19 22:35:41.915,,vehiclee2@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000010, ""can_fit"": true, ""delivery_time"": 5.16, ""vehicle_id"": ""vehiclee2@localhost""}",
2025-11-19 22:35:41.920,,vehiclee3@localhost,warehousee2_test@localhost,vehicle-proposal,vehicle-proposal,"{""orderid"": 102000010, ""can_fit"": true, ""delivery_time"": 15.917, ""vehicle_id"": ""vehiclee3@localhost""...",
2025-11-19 22:35:42.892,,warehousee2_test@localhost,vehiclee2@localhost,Confirmation,order-confirmation,"{""orderid"": 102000010, ""confirmed"": true}",
2025-11-19 22:35:42.892,,warehousee2_test@localhost,vehiclee1@localhost,Confirmation,order-confirmation,"{""orderid"": 102000010, ""confirmed"": false}",
2025-11-19 22:35:42.893,,warehousee2_test@localhost,vehiclee3@localhost,Confirmation,order-confirmation,"{""orderid"": 102000010, ""confirmed"": false}",
2025-11-19 22:35:46.891,,storee2_test@localhost,warehousee1_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:35:46.891,,storee2_test@localhost,warehousee2_test@localhost,Notify,store-buy,3 C,
2025-11-19 22:35:46.892,,storee1_test@localhost,warehousee1_test@localhost,Notify,store-buy,5 C,
2025-11-19 22:35:46.892,,storee1_test@localhost,warehousee2_test@localhost,Notify,store-buy,5 C,
2025-11-19 22:35:46.894,,warehousee1_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:35:46.894,,warehousee2_test@localhost,storee2_test@localhost,Confirmation,warehouse-accept,3 C,
2025-11-19 22:35:46.895,,warehousee1_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,5 C,
2025-11-19 22:35:46.895,,warehousee2_test@localhost,storee1_test@localhost,Confirmation,warehouse-accept,5 C,
2025-11-19 22:35:46.898,,storee2_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,3 C,
2025-11-19 22:35:46.898,,storee1_test@localhost,warehousee2_test@localhost,Confirmation,store-confirm,5 C,
2025-11-19 22:35:46.899,,storee2_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,3 C,
2025-11-19 22:35:46.899,,storee1_test@localhost,warehousee1_test@localhost,Confirmation,store-deny,5 C,
2025-11-19 22:35:46.900,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:46.900,,warehousee2_test@localhost,vehiclee1@localhost,Request,presence-info,,
2025-11-19 22:35:46.901,,vehiclee1@localhost,warehousee2_test@localhost,Confirm,presence-response,"{""vehicle_id"": ""vehiclee1@localhost"", ""presence_type"": ""PresenceType.AVAILABLE"", ""presence_show"": ""P...",
